Date,nasdaq100_shares,nasdaq100_value,sp500_shares,sp500_value,csi930955_shares,csi930955_value,csi980092_shares,csi980092_value,total_value,return,cumulative_invest,profit
2023-05-11,74.94976468392566,1003560.8806636104,114.43395132521928,472683.18143320596,28.35125695273558,547397.8473789023,152.8163592934816,579177.531780195,2602819.4412559136,160.2819441255914,998312.236286926,1604507.2049689875
2023-05-12,74.94976468392566,999843.32841941,114.43395132521928,471934.77892146277,28.35125695273558,543832.1097919567,152.8163592934816,569987.4462833677,2585597.6634161975,158.55976634161973,998312.236286926,1587285.4271292714
2023-05-15,74.94976468392566,1005339.4005191326,114.43395132521928,473330.8396020588,28.35125695273558,543500.9671107488,152.8163592934816,573176.5556038275,2595347.7628357676,159.53477628357678,998312.236286926,1597035.5265488415
2023-05-16,74.94976468392566,1006276.2725776817,114.43395132521928,470312.08537632815,28.35125695273558,539211.4219337999,152.8163592934816,568816.139452655,2584615.9193404648,158.4615919340465,998312.236286926,1586303.6830535387
2023-05-17,74.94976468392566,1018511.8216623326,114.43395132521928,475904.4859878203,28.35125695273558,538130.1049936225,152.8163592934816,564150.3198074346,2596696.7324512103,159.66967324512103,998312.236286926,1598384.4961642842
2023-05-18,74.94976468392566,1036901.5222747072,114.43395132521928,480399.4270104557,28.35125695273558,541399.571945412,152.8163592934816,568538.8541687169,2627239.3753992915,162.72393753992915,998312.236286926,1628927.1391123654
2023-05-19,74.94976468392566,1034568.3448832722,114.43395132521928,479704.8330412546,28.35125695273558,533901.2315065524,152.8163592934816,564583.9056636579,2612758.3150947373,161.27583150947373,998312.236286926,1614446.0788078113
2023-05-22,74.94976468392566,1038034.7714999038,114.43395132521928,479779.20393442543,28.35125695273558,532506.0661519084,152.8163592934816,563598.8666932881,2613918.9082795256,161.39189082795258,998312.236286926,1615606.6719925995
2023-05-23,74.94976468392566,1024753.6585592862,114.43395132521928,474395.108874955,28.35125695273558,524641.4274732195,152.8163592934816,553469.3731909759,2577259.5680984366,157.72595680984364,998312.236286926,1578947.3318115105
2023-05-24,74.94976468392566,1019652.6097798753,114.43395132521928,470923.20067205274,28.35125695273558,516793.5160361328,152.8163592934816,544904.3982934746,2552273.7247815356,155.22737247815357,998312.236286926,1553961.4884946095
2023-05-25,74.94976468392566,1044689.5640339147,114.43395132521928,475047.3488719371,28.35125695273558,516713.56549152604,152.8163592934816,541822.4132408795,2578272.8916382575,157.82728916382575,998312.236286926,1579960.6553513315
2023-05-26,74.94976468392566,1071662.4765651904,114.43395132521928,481246.28295102454,28.35125695273558,521420.7246833888,152.8163592934816,540649.7004996613,2614979.1846992653,161.4979184699265,998312.236286926,1616666.9484123392
2023-05-30,74.94976468392566,1075903.1401064573,114.43395132521928,481254.2732122743,28.35125695273558,527731.9979936372,152.8163592934816,549526.6805579322,2634416.091870301,163.4416091870301,998312.236286926,1636103.8555833749
2023-05-31,74.94976468392566,1068340.6795725971,114.43395132521928,478314.47170784377,28.35125695273558,526421.3193847123,152.8163592934816,540275.3309826641,2613351.8016478173,161.33518016478172,998312.236286926,1615039.5653608912
2023-06-01,74.94976468392566,1082387.7586142083,114.43395132521928,483027.9994578152,28.35125695273558,526630.2681484539,152.8163592934816,544013.3413840701,2636059.3676045476,163.60593676045477,998312.236286926,1637747.1313176216
2023-06-02,74.94976468392566,1090267.2185922537,114.43395132521928,490048.53354680794,28.35125695273558,527374.4886434632,152.8163592934816,547723.264138638,2655413.504921163,165.5413504921163,998312.236286926,1657101.2686342369
2023-06-05,74.94976468392566,1091006.2496215638,114.43395132521928,489066.6813042851,28.35125695273558,530636.0172433059,152.8163592934816,549296.8447535548,2660005.79292271,166.000579292271,998312.236286926,1661693.556635784
2023-06-06,74.94976468392566,1091125.4080365107,114.43395132521928,490217.8935597312,28.35125695273558,525342.2705450911,152.8163592934816,549405.4971850126,2656091.069326346,165.6091069326346,998312.236286926,1657778.8330394197
2023-06-07,74.94976468392566,1072028.2226336724,114.43395132521928,488349.17819443793,28.35125695273558,530733.5455672233,152.8163592934816,548502.7192608503,2639613.665656184,163.96136656561836,998312.236286926,1641301.4293692578
2023-06-08,74.94976468392566,1085612.8674826338,114.43395132521928,491371.3967292418,28.35125695273558,535704.9384738855,152.8163592934816,553535.2064785595,2666224.4091643207,166.62244091643208,998312.236286926,1667912.1728773946
2023-06-09,74.94976468392566,1088897.1895928849,114.43395132521928,491935.52034866536,28.35125695273558,535810.4051497497,152.8163592934816,560433.0771492565,2677076.1922405562,167.70761922405563,998312.236286926,1678763.9559536302
2023-06-12,74.94976468392566,1108079.7913779363,114.43395132521928,496520.9245388767,28.35125695273558,531882.6220115176,152.8163592934816,560605.0108350976,2697088.348763428,169.70883487634282,998312.236286926,1698776.112476502
2023-06-13,74.94976468392566,1116815.1718132219,114.43395132521928,499963.05085893895,28.35125695273558,530610.217599479,152.8163592934816,554593.5208932107,2701981.9611648503,170.19819611648504,998312.236286926,1703669.7248779242
2023-06-14,74.94976468392566,1124672.9666249135,114.43395132521928,500372.7333448357,28.35125695273558,527743.9055215573,152.8163592934816,556559.9159596914,2709349.5214509983,170.93495214509983,998312.236286926,1711037.2851640722
2023-06-15,74.94976468392566,1138148.1877451616,114.43395132521928,506466.3412529036,28.35125695273558,528600.6805066691,152.8163592934816,558247.7115215441,2731462.9210262783,173.14629210262785,998312.236286926,1733150.6847393522
2023-06-16,74.94976468392566,1130536.2486557097,114.43395132521928,504606.7895438688,28.35125695273558,528455.5220710711,152.8163592934816,562202.277985705,2725800.8382563544,172.58008382563546,998312.236286926,1727488.6019694284
2023-06-20,74.94976468392566,1129504.2255287142,114.43395132521928,502217.4220504269,28.35125695273558,518895.19471403904,152.8163592934816,551208.210649054,2701825.052942234,170.1825052942234,998312.236286926,1703512.816655308
2023-06-21,74.94976468392566,1114311.8935886566,114.43395132521928,499583.15025588224,28.35125695273558,515323.786875703,152.8163592934816,545854.8854850081,2675073.7162052495,167.50737162052496,998312.236286926,1676761.4799183235
2023-06-26,74.94976468392566,1100938.5573047756,114.43395132521928,495363.9570602927,28.35125695273558,508119.44897144334,152.8163592934816,539145.3151322326,2643567.278468744,164.3567278468744,998312.236286926,1645255.0421818178
2023-06-27,74.94976468392566,1120192.4491980323,114.43395132521928,501038.77470215823,28.35125695273558,516607.24827795324,152.8163592934816,550903.2197591761,2688741.69193732,168.87416919373203,998312.236286926,1690429.4556503939
2023-06-28,74.94976468392566,1121591.0235179348,114.43395132521928,500861.3685520325,28.35125695273558,518666.4000704305,152.8163592934816,553667.6829804311,2694786.4751208294,169.47864751208294,998312.236286926,1696474.2388339033
2023-06-29,74.94976468392566,1119745.7515282412,114.43395132521928,503101.9942591327,28.35125695273558,518387.42370201554,152.8163592934816,550450.6999560362,2691685.8694454255,169.16858694454254,998312.236286926,1693373.6331584994
2023-06-30,74.94976468392566,1137678.214660166,114.43395132521928,509274.5548885007,28.35125695273558,521385.00209962827,152.8163592934816,554818.0081250127,2723155.7797733075,172.31557797733075,998312.236286926,1724843.5434863814
2023-07-03,74.94976468392566,1139887.7688557503,114.43395132521928,509870.7513048289,28.35125695273558,527229.6137204347,152.8163592934816,566569.5708730456,2743557.704754059,174.3557704754059,998312.236286926,1745245.4684671331
2023-07-05,74.94976468392566,1139519.7538002515,114.43395132521928,508867.1633166686,28.35125695273558,524025.6381722062,152.8163592934816,563606.4922296169,2736019.0475187427,173.6019047518743,998312.236286926,1737706.8112318167
