Date,nasdaq100_shares,nasdaq100_value,sp500_shares,sp500_value,csi930955_shares,csi930955_value,csi980092_shares,csi980092_value,cnb00003_shares,cnb00003_value,total_value,return,cumulative_invest,profit
2024-07-23,50.714395042038376,1001829.3946306162,108.70692954606459,603947.4622344394,22.30492047423977,425985.17049635435,145.536049174445,613748.9215653418,850.2376156105942,142029.81302242604,2787540.7619491774,178.75407619491773,998312.236286926,1789228.5256622513
2024-07-24,50.714395042038376,965216.1767506377,108.70692954606459,589966.6258082401,22.30492047423977,425761.0060455883,145.536049174445,609339.6740979233,850.2376156105942,142016.12419681472,2732299.606899204,173.2299606899204,998312.236286926,1733987.370612278
2024-07-25,50.714395042038376,954981.4769527691,108.70692954606459,586932.6514987072,22.30492047423977,425911.78730799415,145.536049174445,604802.9224978231,850.2376156105942,142072.15485568345,2714700.993112977,171.47009931129773,998312.236286926,1716388.756826051
2024-07-26,50.714395042038376,964773.416309548,108.70692954606459,593442.0097008323,22.30492047423977,426264.6511498967,145.536049174445,613211.7043470242,850.2376156105942,142091.79534460406,2739783.5768519053,173.97835768519053,998312.236286926,1741471.3405649792
2024-07-29,50.714395042038376,966590.5170459663,108.70692954606459,593924.6620984701,22.30492047423977,427088.14881380554,145.536049174445,614691.9660567823,850.2376156105942,142184.89636351343,2744480.190378538,174.4480190378538,998312.236286926,1746167.9540916118
2024-07-30,50.714395042038376,953241.438324442,108.70692954606459,590978.6936918607,22.30492047423977,426356.7704714552,145.536049174445,605057.5523694587,850.2376156105942,142241.52218871308,2717875.977045929,171.78759770459288,998312.236286926,1719563.740759003
2024-07-31,50.714395042038376,981953.9081455667,108.70692954606459,600312.2558004103,22.30492047423977,432330.6973220709,145.536049174445,620507.4701529539,850.2376156105942,142320.3392156802,2777424.670636682,177.74246706366816,998312.236286926,1779112.4343497558
2024-08-01,50.714395042038376,958014.7326546683,108.70692954606459,592091.878128599,22.30492047423977,431622.06999860425,145.536049174445,619410.1137885735,850.2376156105942,142441.49807590467,2743580.29264635,174.358029264635,998312.236286926,1745268.0563594238
2024-08-02,50.714395042038376,935216.5320006629,108.70692954606459,581208.1276033537,22.30492047423977,430127.863376035,145.536049174445,611555.7951795174,850.2376156105942,142490.47176256386,2700598.789922133,170.0598789922133,998312.236286926,1702286.553635207
2024-08-05,50.714395042038376,907542.2215046077,108.70692954606459,563790.0184053701,22.30492047423977,426359.44706191216,145.536049174445,596914.4465780255,850.2376156105942,142578.47135577956,2637184.6049056947,163.7184604905695,998312.236286926,1638872.3686187686
2024-08-06,50.714395042038376,916810.7724563043,108.70692954606459,569627.5486742604,22.30492047423977,426355.8782746363,145.536049174445,598831.8112578742,850.2376156105942,142505.6910158833,2654131.7016789587,165.41317016789586,998312.236286926,1655819.4653920326
2024-08-07,50.714395042038376,906132.816959582,108.70692954606459,565221.6801747628,22.30492047423977,426276.6958069528,145.536049174445,603361.955521342,850.2376156105942,142594.03070414523,2643587.179166785,164.3587179166785,998312.236286926,1645274.942879859
2024-08-08,50.714395042038376,933845.7575612356,108.70692954606459,578245.8637732235,22.30492047423977,429011.725155504,145.536049174445,605184.1250714257,850.2376156105942,142444.47390755932,2688731.945468948,168.8731945468948,998312.236286926,1690419.7091820221
2024-08-09,50.714395042038376,938880.6470424501,108.70692954606459,580947.2415883542,22.30492047423977,427932.39005375555,145.536049174445,606584.1818644839,850.2376156105942,142276.97709728405,2696621.437646328,169.6621437646328,998312.236286926,1698309.201359402
